s,o,h,l,c,v,date,psar,PosDI,NegDI,ADX,accumulated_sentiment
,424.9,424.9,424.9,424.9,0.0,2010-10-28,417.5394961,67.568179,32.431821,53.38361856,
,423.87,423.87,423.87,423.87,0.0,2010-10-31,418.7701666,60.03681937,39.96318063,46.7216226,
,424.9,424.9,424.9,424.9,0.0,2010-11-01,419.8285433,64.92392943,35.07607057,43.34686985,
,423.27,423.27,423.27,423.27,0.0,2010-11-02,420.7387472,52.27751519,47.72248481,35.58850196,
,423.21,423.21,423.21,423.21,0.0,2010-11-03,421.5215226,51.81313241,48.18686759,29.19605453,
,424.96,424.96,424.96,424.96,0.0,2010-11-04,422.1947095,63.60124996,36.39875004,28.79734361,
,423.85,423.85,423.85,423.85,0.0,2010-11-09,422.7736501,53.26919238,46.73080762,24.34555184,
,423.69,423.69,423.69,423.69,0.0,2010-11-10,423.2715391,51.75432426,48.24567574,20.17817117,
,424.79,424.79,424.79,424.79,0.0,2010-11-11,423.69,61.22942211,38.77057789,20.63430578,
,423.44,423.44,423.44,423.44,0.0,2010-11-14,426.33,47.05307303,52.94692697,17.68621542,
,423.64,423.64,423.64,423.64,0.0,2010-11-15,426.2722,49.22987399,50.77012601,14.45702274,
,424.93,424.93,424.93,424.93,0.0,2010-11-16,426.215556,61.86919322,38.13080678,16.31329548,
,425.42,425.42,425.42,425.42,0.0,2010-11-18,426.1600449,65.89995205,34.10004795,19.4106172,
,423.35,423.35,423.35,423.35,0.0,2010-11-21,426.105644,42.29217417,57.70782583,18.61162409,
,419.81,419.81,419.81,419.81,0.0,2010-11-22,425.9954182,23.95077382,76.04922618,25.30898975,
,419.63,419.63,419.63,419.63,0.0,2010-11-23,425.6242931,23.30829006,76.69170994,30.92387577,
,419.07,419.07,419.07,419.07,0.0,2010-11-24,425.1447497,21.10646121,78.89353879,36.29651613,
,418.15,418.15,418.15,418.15,0.0,2010-11-25,424.5372747,17.67722734,82.32277266,41.96632197,
,417.18,417.18,417.18,417.18,0.0,2010-11-28,423.7708017,14.55959502,85.44040498,47.74921957,
,415.68,415.68,415.68,415.68,0.0,2010-11-29,422.8480895,10.85799223,89.14200777,53.85617876,
,413.85,413.85,413.85,413.85,0.0,2010-11-30,421.7011952,7.824378847,92.17562115,59.95519147,
,412.06,412.06,412.06,412.06,0.0,2010-12-01,420.28798,5.832108556,94.16789144,65.63130976,
,408.88,408.88,408.88,408.88,0.0,2010-12-02,418.642384,3.725552011,96.27444799,71.014827,
,407.85,407.85,407.85,407.85,0.0,2010-12-05,416.6899072,3.250235912,96.74976409,75.51176724,
,403.56,403.56,403.56,403.56,0.0,2010-12-06,414.9219258,1.952990569,98.04700943,79.62821756,
,401.77,401.77,401.77,401.77,0.0,2010-12-07,412.6495406,1.616489868,98.38351013,83.0559781,
,401.42,401.42,401.42,401.42,0.0,2010-12-08,410.4736325,1.551166398,98.4488336,85.82431592,
,398.88,398.88,398.88,398.88,0.0,2010-12-09,408.662906,1.135069558,98.86493044,88.20542491,
,395.42,395.42,395.42,395.42,0.0,2010-12-12,406.7063248,0.779173826,99.22082617,90.2526704,
,394.04,394.04,394.04,394.04,0.0,2010-12-13,404.4490598,0.673839532,99.32616047,91.93260051,
,393.48,393.48,393.48,393.48,0.0,2010-12-14,402.3672479,0.63059745,99.36940255,93.29384143,
,394.17,394.17,394.17,394.17,0.0,2010-12-15,400.5897983,9.568599422,90.43140058,90.80763337,
,392.04,392.04,392.04,392.04,0.0,2010-12-16,399.1678386,7.103220875,92.89677912,89.80481835,
,390.98,390.98,390.98,390.98,0.0,2010-12-19,397.7422709,6.122003778,93.87799622,89.39505317,
,391.35,391.35,391.35,391.35,0.0,2010-12-20,396.3898167,11.45857334,88.54142666,86.9326132,
,394.84,394.84,394.84,394.84,0.0,2010-12-22,395.3078534,46.98888507,53.01111493,70.75053653,
,399.55,399.55,399.55,399.55,0.0,2010-12-23,390.98,68.388416,31.611584,63.95579562,
,406.86,406.86,406.86,406.86,0.0,2010-12-26,391.1514,82.27203494,17.72796506,64.07345047,
,407.72,407.72,407.72,407.72,0.0,2010-12-27,391.779744,83.3475713,16.6524287,64.5977889,
,404.18,404.18,404.18,404.18,0.0,2010-12-28,392.7361594,63.51923442,36.48076558,57.08592489,
,404.06,404.06,404.06,404.06,0.0,2010-12-29,393.6351898,62.88532003,37.11467997,50.82286792,
,400.62,400.62,400.62,400.62,0.0,2011-01-02,394.4802784,46.32052575,53.67947425,42.13008404,
,398.01,398.01,398.01,398.01,0.0,2011-01-03,395.2746617,37.06172943,62.93827057,38.87937546,
,399.59,399.59,399.59,399.59,0.0,2011-01-04,396.021382,45.3306952,54.6693048,32.97122229,
,400.76,400.76,400.76,400.76,0.0,2011-01-05,396.7232991,51.25825872,48.74174128,26.88028132,
,400.43,400.43,400.43,400.43,0.0,2011-01-06,397.3831011,49.37095295,50.62904705,21.75584387,
,398.26,398.26,398.26,398.26,0.0,2011-01-09,398.0033151,37.90052846,62.09947154,22.24446371,
,399.47,399.47,399.47,399.47,0.0,2011-01-10,398.26,46.5551742,53.4448258,19.17350129,
,400.67,400.67,400.67,400.67,0.0,2011-01-11,398.26,54.42853681,45.57146319,17.11021575,
,400.2,400.2,400.2,400.2,0.0,2011-01-12,398.8276,50.76700544,49.23299456,13.99497478,
,402.75,402.75,402.75,402.75,0.0,2011-01-13,399.361144,66.19158282,33.80841718,17.67261295,
,403.12,403.12,403.12,403.12,0.0,2011-01-16,399.8626754,68.00940301,31.99059699,21.34185157,
,403.71,403.71,403.71,403.71,0.0,2011-01-17,400.3341148,71.10606032,28.89393968,25.51590538,
,403.46,403.46,403.46,403.46,0.0,2011-01-18,400.7772679,67.63820564,32.36179436,27.46800656,
,404.33,404.33,404.33,404.33,0.0,2011-01-19,401.1938319,73.30215904,26.69784096,31.29526887,
,406.9,406.9,406.9,406.9,0.0,2011-01-20,401.585402,83.7827852,16.2172148,38.54932917,
,406.34,406.34,406.34,406.34,0.0,2011-01-23,401.9534778,75.68972228,24.31027772,41.11535225,
,410.34,410.34,410.34,410.34,0.0,2011-01-24,402.2994692,86.94723741,13.05276259,47.67117677,
,410.57,410.57,410.57,410.57,0.0,2011-01-31,402.9427116,87.36768646,12.63231354,53.084016,
,410.48,410.48,410.48,410.48,0.0,2011-02-01,403.7054405,86.01250572,13.98749428,56.87221509,
,407.97,407.97,407.97,407.97,0.0,2011-02-02,404.3918964,55.82549121,44.17450879,47.82796855,
,406.84,406.84,406.84,406.84,0.0,2011-02-03,405.0097068,46.61825453,53.38174547,39.61507303,
,413.76,413.76,413.76,413.76,0.0,2011-02-06,405.5657361,76.40595026,23.59404974,42.25443853,
,408.47,408.47,408.47,408.47,0.0,2011-02-07,406.5490478,49.83375871,50.16624129,33.87004734,
,406.96,406.96,406.96,406.96,0.0,2011-02-08,413.76,44.33259426,55.66740574,29.36300017,
,405.44,405.44,405.44,405.44,0.0,2011-02-09,413.624,38.92574164,61.07425836,27.92010348,
,405.05,405.05,405.05,405.05,0.0,2011-02-10,413.29664,37.46044566,62.53955434,27.35190452,
,404.14,404.14,404.14,404.14,0.0,2011-02-13,412.8018416,33.75443932,66.24556068,28.37974789,
,403.71,403.71,403.71,403.71,0.0,2011-02-14,412.1088943,31.89090604,68.10909396,29.94743589,
,404.47,404.47,404.47,404.47,0.0,2011-02-15,411.2690048,39.29521192,60.70478808,28.23986395,
,405.44,405.44,405.44,405.44,0.0,2011-02-16,410.5131044,48.26763487,51.73236513,23.28483721,
,408.19,408.19,408.19,408.19,0.0,2011-02-17,409.8327939,66.05021545,33.94978455,25.04795595,
,405.15,405.15,405.15,405.15,0.0,2011-02-20,409.2205145,44.78014762,55.21985238,22.12630571,
,404.32,404.32,404.32,404.32,0.0,2011-02-21,408.6694631,40.34600465,59.65399535,21.56264271,
,401.2,401.2,401.2,401.2,0.0,2011-02-22,408.1735168,27.53474678,72.46525322,26.23621546,
,398.5,398.5,398.5,398.5,0.0,2011-02-23,407.3366948,20.49498423,79.50501577,32.79097867,
,397.46,397.46,397.46,397.46,0.0,2011-02-24,406.0995575,18.24859069,81.75140931,38.93334666,
,394.19,394.19,394.19,394.19,0.0,2011-02-27,404.7172283,12.75423214,87.24576786,46.04498447,
,391.66,391.66,391.66,391.66,0.0,2011-02-28,402.8223272,9.877920315,90.12207968,52.88481945,
,391.22,391.22,391.22,391.22,0.0,2011-03-01,400.5898618,9.416280554,90.58371945,58.54134334,
,395.43,395.43,395.43,395.43,0.0,2011-03-03,398.7158894,41.89460324,58.10539676,50.07523338,
,394.06,394.06,394.06,394.06,0.0,2011-03-07,397.2167115,36.56218646,63.43781354,45.43531212,
,392.71,392.71,392.71,392.71,0.0,2011-03-09,396.0173692,31.60687676,68.39312324,43.70549899,
,389.81,389.81,389.81,389.81,0.0,2011-03-10,395.0578954,23.17345708,76.82654292,45.69501636,
,388.25,388.25,388.25,388.25,0.0,2011-03-13,394.0083163,19.64826386,80.35173614,48.69670754,
,384.18,384.18,384.18,384.18,0.0,2011-03-14,392.856653,13.13296133,86.86703867,53.70418151,
,376.75,376.75,376.75,376.75,0.0,2011-03-15,391.1213224,7.475993284,92.52400672,59.97294789,
,378.83,378.83,378.83,378.83,0.0,2011-03-16,388.2470579,19.5955244,80.4044756,60.14014855,
,377.51,377.51,377.51,377.51,0.0,2011-03-17,385.9476464,17.75103687,82.24896313,61.01170409,
,377.6,377.6,377.6,377.6,0.0,2011-03-20,384.1081171,18.40560933,81.59439067,61.44711954,
,379.46,379.46,379.46,379.46,0.0,2011-03-21,382.6364937,32.32010364,67.67989636,56.22965418,
,379.32,379.32,379.32,379.32,0.0,2011-03-22,381.4591949,31.8097254,68.1902746,52.25983318,
,377.63,377.63,377.63,377.63,0.0,2011-03-23,380.5173559,25.68863136,74.31136864,51.532414,
,376.67,376.67,376.67,376.67,0.0,2011-03-24,379.7638848,22.60058786,77.39941214,52.18569606,
,377.0,377.0,377.0,377.0,0.0,2011-03-25,379.1451078,26.40213498,73.59786502,51.18770285,
,372.0,372.0,372.0,372.0,0.0,2011-03-27,378.6500862,13.67825613,86.32174387,55.47885983,
,365.0,365.0,365.0,365.0,0.0,2011-03-28,377.320069,7.420241551,92.57975845,61.41499125,
,358.0,358.0,358.0,358.0,0.0,2011-03-29,374.8560552,4.720572516,95.27942748,67.24376399,
,359.0,359.0,359.0,359.0,0.0,2011-03-30,371.4848442,10.53312294,89.46687706,69.58176202,
,365.0,365.0,365.0,365.0,0.0,2011-03-31,368.7878753,38.61788311,61.38211689,60.21825637,
,365.0,365.0,365.0,365.0,0.0,2011-04-04,366.6303003,38.61788311,61.38211689,52.72745185,
,364.0,364.0,364.0,364.0,0.0,2011-04-05,365.0,35.69951834,64.30048166,47.90215415,
,364.0,364.0,364.0,364.0,0.0,2011-04-06,358.0,35.69951834,64.30048166,44.04191598,
,365.0,365.0,365.0,365.0,0.0,2011-04-07,358.12,42.49019471,57.50980529,38.2374549,
,367.0,367.0,367.0,367.0,0.0,2011-04-10,358.3952,54.50249975,45.49750025,32.39096382,
,365.0,365.0,365.0,365.0,0.0,2011-04-11,358.911488,43.21847755,56.78152245,28.62538004,
,373.0,373.0,373.0,373.0,0.0,2011-04-13,359.3967987,72.10005343,27.89994657,31.7403254,
,368.0,368.0,368.0,368.0,0.0,2011-04-17,360.4850548,51.59666919,48.40333081,26.030928,
,365.0,365.0,365.0,365.0,0.0,2011-04-18,361.4862504,42.52657781,57.47342219,23.81411128,
,364.0,364.0,364.0,364.0,0.0,2011-04-19,362.4073504,39.62429143,60.37570857,23.20157245,
,361.0,361.0,361.0,361.0,0.0,2011-04-20,373.0,31.54991061,68.45008939,25.94129372,
,358.0,358.0,358.0,358.0,0.0,2011-04-21,372.76,25.14504349,74.85495651,30.69501758,
,357.0,357.0,357.0,357.0,0.0,2011-04-25,372.1696,23.18399212,76.81600788,35.28241721,
,356.0,356.0,356.0,356.0,0.0,2011-04-26,371.259424,21.12461712,78.87538288,39.77608692,
,350.0,350.0,350.0,350.0,0.0,2011-04-27,370.0386701,12.67827524,87.32172476,46.74955944,
,348.0,348.0,348.0,348.0,0.0,2011-04-28,368.0348031,10.86773705,89.13226295,53.05255274,
,345.0,345.0,345.0,345.0,0.0,2011-05-02,365.6306267,8.572380207,91.42761979,59.01309011,
,340.0,340.0,340.0,340.0,0.0,2011-05-03,362.742339,5.952969872,94.04703013,64.82928414,
,339.0,339.0,339.0,339.0,0.0,2011-05-04,359.1035647,5.530490263,94.46950974,69.6512312,
,340.0,340.0,340.0,340.0,0.0,2011-05-05,355.4849231,13.22818627,86.77181373,70.42971045,
,341.0,341.0,341.0,341.0,0.0,2011-05-08,352.5176369,21.24928083,78.75071917,67.84405603,
,341.0,341.0,341.0,341.0,0.0,2011-05-09,350.0844623,21.24928083,78.75071917,65.77553249,
,344.0,344.0,344.0,344.0,0.0,2011-05-10,348.0892591,45.05664889,54.94335111,54.59776644,
,345.0,345.0,345.0,345.0,0.0,2011-05-11,346.4531924,51.20326865,48.79673135,44.15952061,
,346.0,346.0,346.0,346.0,0.0,2011-05-12,339.0,57.18983884,42.81016116,38.20355202,
,349.0,349.0,349.0,349.0,0.0,2011-05-15,339.14,70.67926484,29.32073516,38.83454756,
,351.0,351.0,351.0,351.0,0.0,2011-05-16,339.5344,76.77716821,23.22283179,41.77850533,
,347.0,347.0,347.0,347.0,0.0,2011-05-18,340.222336,50.51358876,49.48641124,33.62823977,
,345.0,345.0,345.0,345.0,0.0,2011-05-19,340.8689958,41.61617134,58.38382866,30.25612328,
,344.0,344.0,344.0,344.0,0.0,2011-05-22,341.4768561,37.48911029,62.51088971,29.2092545,
,342.0,342.0,342.0,342.0,0.0,2011-05-23,351.0,30.04117777,69.95882223,31.3509325,
,342.0,342.0,342.0,342.0,0.0,2011-05-24,350.82,30.04117777,69.95882223,33.06427489,
,342.0,342.0,342.0,342.0,0.0,2011-05-25,350.6436,30.04117777,69.95882223,34.43494881,
,345.0,345.0,345.0,345.0,0.0,2011-05-26,350.470728,55.77932443,44.22067557,29.85968882,
,343.0,343.0,343.0,343.0,0.0,2011-05-30,350.3013134,42.69086594,57.30913406,26.81140468,
,337.0,337.0,337.0,337.0,0.0,2011-05-31,350.1352872,22.70879229,77.29120771,32.36560683,
,336.0,336.0,336.0,336.0,0.0,2011-06-01,349.6098757,20.69112963,79.30887037,37.61603361,
,334.0,334.0,334.0,334.0,0.0,2011-06-02,348.7932831,16.93047345,83.06952655,43.32063751,
,328.0,328.0,328.0,328.0,0.0,2011-06-05,347.6098205,10.06825159,89.93174841,50.62920937,
,323.0,323.0,323.0,323.0,0.0,2011-06-06,345.6488384,7.079320061,92.92067994,57.67163947,
,317.0,317.0,317.0,317.0,0.0,2011-06-07,342.9309778,4.898164877,95.10183512,64.17804563,
,311.0,311.0,311.0,311.0,0.0,2011-06-08,339.3006409,3.536254465,96.46374554,69.92793471,
,309.0,309.0,309.0,309.0,0.0,2011-06-09,334.7725384,3.169106797,96.8308932,74.67470505,
,304.0,304.0,304.0,304.0,0.0,2011-06-12,330.1334815,2.392772605,97.60722739,78.782655,
,302.0,302.0,302.0,302.0,0.0,2011-06-13,324.9067852,2.131675028,97.86832497,82.17345399,
,298.0,298.0,298.0,298.0,0.0,2011-06-14,320.3254281,1.674794253,98.32520575,85.06884549,
,292.0,292.0,292.0,292.0,0.0,2011-06-15,315.8603425,1.194687765,98.80531223,87.57720129,
,304.0,304.0,304.0,304.0,0.0,2011-06-16,311.088274,42.44344747,57.55655253,73.08438204,
,319.0,319.0,319.0,319.0,0.0,2011-06-19,292.0,65.16590048,34.83409952,64.53386582,
,331.0,331.0,331.0,331.0,0.0,2011-06-20,292.54,75.02546692,24.97453308,61.63727943,
,344.0,344.0,344.0,344.0,0.0,2011-06-21,294.0784,81.94553046,18.05446954,62.08803573,
,364.0,364.0,364.0,364.0,0.0,2011-06-23,297.073696,88.2216746,11.7783254,64.95909842,
,347.0,347.0,347.0,347.0,0.0,2011-06-26,302.4278003,64.42598952,35.57401048,57.73767455,
,330.0,330.0,330.0,330.0,0.0,2011-06-27,307.3535763,48.18129924,51.81870076,46.91761994,
,333.0,333.0,333.0,333.0,0.0,2011-06-29,311.8852902,50.91160638,49.08839362,37.8987385,
,337.0,337.0,337.0,337.0,0.0,2011-06-30,316.054467,54.87436032,45.12563968,32.26873493,
,333.0,333.0,333.0,333.0,0.0,2011-07-03,319.8901096,49.84460922,50.15539078,25.87714426,
,334.0,334.0,334.0,334.0,0.0,2011-07-04,323.4189008,51.24123402,48.75876598,21.19820901,
,341.0,341.0,341.0,341.0,0.0,2011-07-05,326.6653888,60.79388649,39.20611351,21.27612181,
,345.0,345.0,345.0,345.0,0.0,2011-07-06,329.6521577,65.60687549,34.39312451,23.26364764,
,341.0,341.0,341.0,341.0,0.0,2011-07-07,332.3999851,56.87874737,43.12125263,21.36241706,
,346.0,346.0,346.0,346.0,0.0,2011-07-10,334.9279863,64.29975644,35.70024356,22.80983623,
,346.0,346.0,346.0,346.0,0.0,2011-07-11,337.2537474,64.29975644,35.70024356,23.96777156,
,352.0,352.0,352.0,352.0,0.0,2011-07-12,339.3934476,73.00917292,26.99082708,28.37788641,
,356.0,356.0,356.0,356.0,0.0,2011-07-13,341.3619718,77.56932195,22.43067805,33.73003791,
,363.0,363.0,363.0,363.0,0.0,2011-07-14,343.173014,83.62224624,16.37775376,40.43292883,
,378.0,378.0,378.0,378.0,0.0,2011-07-17,344.8391729,90.49359861,9.506401395,48.5437825,
,370.0,370.0,370.0,370.0,0.0,2011-07-18,348.1552556,70.71454972,29.28545028,47.12084589,
,374.0,374.0,374.0,374.0,0.0,2011-07-19,351.13973,74.23428328,25.76571672,47.39039003,
,380.0,380.0,380.0,380.0,0.0,2011-07-20,353.825757,78.97278384,21.02721616,49.50142555,
,377.0,377.0,377.0,377.0,0.0,2011-07-21,356.9666662,70.83129373,29.16870627,47.93365794,
,365.0,365.0,365.0,365.0,0.0,2011-07-24,359.7306663,46.73908334,53.26091666,39.65129301,
,360.0,360.0,360.0,360.0,0.0,2011-07-25,380.0,39.70516601,60.29483399,35.83896801,
,357.0,357.0,357.0,357.0,0.0,2011-07-26,379.6,35.67817246,64.32182754,34.39990542,
,364.0,364.0,364.0,364.0,0.0,2011-07-27,378.696,50.3618882,49.6381118,27.66467962,
,361.0,361.0,361.0,361.0,0.0,2011-07-28,377.82816,44.87399607,55.12600393,24.18214527,
,359.0,359.0,359.0,359.0,0.0,2011-07-31,376.9950336,41.1383227,58.8616773,22.89038713,
,358.0,358.0,358.0,358.0,0.0,2011-08-01,376.1952323,39.10375284,60.89624716,22.67080857,
,358.0,358.0,358.0,358.0,0.0,2011-08-02,375.427423,39.10375284,60.89624716,22.49514572,
,356.0,356.0,356.0,356.0,0.0,2011-08-03,374.690326,33.86918539,66.13081461,24.44844242,
,358.0,358.0,358.0,358.0,0.0,2011-08-04,373.5689065,43.34862808,56.65137192,22.2193027,
,354.0,354.0,354.0,354.0,0.0,2011-08-07,372.5147721,31.91248529,68.08751471,25.01044805,
,352.0,352.0,352.0,352.0,0.0,2011-08-08,371.0335903,27.395368,72.604632,29.05021124,
,346.0,346.0,346.0,346.0,0.0,2011-08-09,369.1302313,17.89609621,82.10390379,36.08173051,
,352.0,352.0,352.0,352.0,0.0,2011-08-10,366.3546035,42.72223789,57.27776211,31.77648925,
,353.0,353.0,353.0,353.0,0.0,2011-08-11,363.9120511,46.11660739,53.88339261,26.97454844,
,353.0,353.0,353.0,353.0,0.0,2011-08-15,361.762605,46.11660739,53.88339261,23.1329958,
,354.0,354.0,354.0,354.0,0.0,2011-08-16,359.8710924,50.68315882,49.31684118,18.77966017,
,351.0,351.0,351.0,351.0,0.0,2011-08-17,358.2065613,38.46020259,61.53979741,19.6396471,
,353.0,353.0,353.0,353.0,0.0,2011-08-18,356.7417739,48.75825795,51.24174205,16.2084145,
,350.0,350.0,350.0,350.0,0.0,2011-08-22,355.4527611,37.11346165,62.88653835,18.12134694,
,350.0,350.0,350.0,350.0,0.0,2011-08-23,354.3184297,37.11346165,62.88653835,19.65169289,
,349.0,349.0,349.0,349.0,0.0,2011-08-24,353.3202182,33.00766624,66.99233376,22.51828781,
,347.0,347.0,347.0,347.0,0.0,2011-08-25,352.441792,25.85651659,74.14348341,27.67202362,
,337.0,337.0,337.0,337.0,0.0,2011-08-28,351.668777,10.98375085,89.01624915,37.74411855,
,338.0,338.0,338.0,338.0,0.0,2011-08-29,349.6151482,16.95474387,83.04525613,43.4133973,
,340.0,340.0,340.0,340.0,0.0,2011-08-30,347.8490274,28.88097156,71.11902844,43.17832921,
,342.0,342.0,342.0,342.0,0.0,2011-09-01,346.3301636,39.70480255,60.29519745,38.66074235,
,339.0,339.0,339.0,339.0,0.0,2011-09-04,345.0239407,30.88997191,69.11002809,38.57260512,
,336.0,336.0,336.0,336.0,0.0,2011-09-05,343.900589,24.17979997,75.82020003,41.18616411,
,332.0,332.0,332.0,332.0,0.0,2011-09-06,342.6364948,17.75254523,82.24745477,45.84791319,
,331.0,331.0,331.0,331.0,0.0,2011-09-07,340.7219257,16.39101098,83.60898902,50.12192616,
,330.0,330.0,330.0,330.0,0.0,2011-09-08,338.7775406,14.95709046,85.04290954,54.11470474,
,327.0,327.0,327.0,327.0,0.0,2011-09-12,337.0220324,11.26237763,88.73762237,58.78681274,
,326.0,326.0,326.0,326.0,0.0,2011-09-13,335.017626,10.21136897,89.78863103,62.94490261,
,319.0,319.0,319.0,319.0,0.0,2011-09-14,333.2141008,5.621289431,94.37871057,68.10740631,
,321.0,321.0,321.0,321.0,0.0,2011-09-15,330.3712806,18.67676916,81.32323084,67.01521739,
,319.0,319.0,319.0,319.0,0.0,2011-09-18,328.0970245,15.92339909,84.07660091,67.24281428,
,317.0,317.0,317.0,317.0,0.0,2011-09-19,326.2776196,13.44566287,86.55433713,68.41598627,
,320.0,320.0,320.0,320.0,0.0,2011-09-20,324.4220957,32.9948514,67.0051486,61.53484846,
,323.0,323.0,323.0,323.0,0.0,2011-09-21,317.0,47.74715534,52.25284466,50.12901663,
,328.0,328.0,328.0,328.0,0.0,2011-09-22,317.12,64.17800984,35.82199016,45.77441724,
,332.0,332.0,332.0,332.0,0.0,2011-09-25,317.5552,72.74752365,27.25247635,45.71854325,
,331.0,331.0,331.0,331.0,0.0,2011-09-26,318.421888,67.68736534,32.31263466,43.64978074,
,331.0,331.0,331.0,331.0,0.0,2011-09-27,319.2365747,67.68736534,32.31263466,41.99477072,
,331.0,331.0,331.0,331.0,0.0,2011-09-29,320.0023802,67.68736534,32.31263466,40.67076271,
,331.0,331.0,331.0,331.0,0.0,2011-10-02,320.7222374,67.68736534,32.31263466,39.61155631,
,331.0,331.0,331.0,331.0,0.0,2011-10-09,321.3989032,67.68736534,32.31263466,38.76419118,
,333.0,333.0,333.0,333.0,0.0,2011-10-10,322.034969,77.31725889,22.68274111,41.9382565,
,334.0,334.0,334.0,334.0,0.0,2011-10-12,322.9121715,80.87884366,19.12115634,45.90214267,
,333.0,333.0,333.0,333.0,0.0,2011-10-13,324.0209543,67.60909019,32.39090981,43.76535021,
,332.0,332.0,332.0,332.0,0.0,2011-10-16,325.0188589,56.10308255,43.89691745,37.45351319,
,331.0,331.0,331.0,331.0,0.0,2011-10-17,325.916973,46.26179243,53.73820757,31.45809358,
,330.0,330.0,330.0,330.0,0.0,2011-10-18,326.7252757,37.94226627,62.05773373,29.98956835,
,330.0,330.0,330.0,330.0,0.0,2011-10-19,327.4527481,37.94226627,62.05773373,28.81474818,
,328.0,328.0,328.0,328.0,0.0,2011-10-20,334.0,24.29102789,75.70897211,33.33538738,
,326.0,326.0,326.0,326.0,0.0,2011-10-23,333.88,16.75547,83.24453,39.96612191,
,327.0,327.0,327.0,327.0,0.0,2011-10-24,333.5648,30.27438634,69.72561366,39.86314299,
,328.0,328.0,328.0,328.0,0.0,2011-10-25,333.262208,42.04022477,57.95977523,35.07442448,
,328.0,328.0,328.0,328.0,0.0,2011-10-30,332.9717197,42.04022477,57.95977523,31.24344968,
,330.0,330.0,330.0,330.0,0.0,2011-10-31,332.6928509,62.05151224,37.94848776,29.81536464,
,347.0,347.0,347.0,347.0,0.0,2011-11-02,326.0,91.87120917,8.128790827,40.60077538,
,344.0,344.0,344.0,344.0,0.0,2011-11-03,326.42,78.29908606,21.70091394,43.80025473,
,338.0,338.0,338.0,338.0,0.0,2011-11-06,326.8316,57.18080265,42.81919735,37.91252484,
,335.0,335.0,335.0,335.0,0.0,2011-11-08,327.234968,48.93226018,51.06773982,30.7571158,
,332.0,332.0,332.0,332.0,0.0,2011-11-09,327.6302686,41.45687548,58.54312452,28.02294245,
,332.0,332.0,332.0,332.0,0.0,2011-11-10,328.0176633,41.45687548,58.54312452,25.83560377,
,331.0,331.0,331.0,331.0,0.0,2011-11-13,328.39731,38.40136547,61.59863453,25.30793683,
,331.0,331.0,331.0,331.0,0.0,2011-11-14,328.7693638,38.40136547,61.59863453,24.88580327,
,327.0,327.0,327.0,327.0,0.0,2011-11-15,347.0,26.29067515,73.70932485,29.39237256,
,326.0,326.0,326.0,326.0,0.0,2011-11-16,346.6,23.93208347,76.06791653,33.94106466,
,329.0,329.0,329.0,329.0,0.0,2011-11-17,345.776,43.08084647,56.91915353,29.92051314,
,328.0,328.0,328.0,328.0,0.0,2011-11-20,344.98496,38.99112504,61.00887496,28.3399605,
,329.0,329.0,329.0,329.0,0.0,2011-11-21,344.2255616,45.46274209,54.53725791,24.48687156,
,327.0,327.0,327.0,327.0,0.0,2011-11-22,343.4965391,35.9334833,64.0665167,25.21610393,
,325.0,325.0,325.0,325.0,0.0,2011-11-23,342.7966776,28.47327532,71.52672468,28.78357302,
,325.0,325.0,325.0,325.0,0.0,2011-11-24,341.7288769,28.47327532,71.52672468,31.63754829,
,325.0,325.0,325.0,325.0,0.0,2011-11-27,340.7251443,28.47327532,71.52672468,33.9207285,
,323.0,323.0,323.0,323.0,0.0,2011-11-28,339.7816356,20.25859081,79.74140919,39.03314648,
,323.0,323.0,323.0,323.0,0.0,2011-12-01,338.4391048,20.25859081,79.74140919,43.12308086,
,322.0,322.0,322.0,322.0,0.0,2011-12-04,337.2039764,16.53229984,83.46770016,47.88554475,
,321.0,321.0,321.0,321.0,0.0,2011-12-05,335.6835788,13.44176385,86.55823615,52.93173026,
,321.0,321.0,321.0,321.0,0.0,2011-12-06,333.9215493,13.44176385,86.55823615,56.96867867,
,321.0,321.0,321.0,321.0,0.0,2011-12-07,332.3709634,13.44176385,86.55823615,60.1982374,
,320.0,320.0,320.0,320.0,0.0,2011-12-08,331.0064478,9.846611037,90.15338896,64.2199455,
,318.0,318.0,318.0,318.0,0.0,2011-12-11,329.4655451,5.900932231,94.09906777,69.01558351,
,315.0,315.0,315.0,315.0,0.0,2011-12-12,327.6310579,3.369382264,96.63061774,73.8647139,
,314.0,314.0,314.0,314.0,0.0,2011-12-13,325.3574675,2.858428135,97.14157187,77.94839987,
,317.0,317.0,317.0,317.0,0.0,2011-12-14,323.085974,38.07406091,61.92593909,67.12909553,
,316.0,316.0,316.0,316.0,0.0,2011-12-15,321.2687792,33.0776937,66.9223063,60.47219894,
,314.0,314.0,314.0,314.0,0.0,2011-12-18,319.8150233,24.90660832,75.09339168,58.41511583,
,313.0,313.0,313.0,313.0,0.0,2011-12-19,318.6520187,21.5755222,78.4244778,58.10188378,
,314.0,314.0,314.0,314.0,0.0,2011-12-20,317.5216149,32.80851592,67.19148408,53.35810066,
,313.0,313.0,313.0,313.0,0.0,2011-12-21,316.617292,27.82642832,72.17357168,51.5559092,
,313.0,313.0,313.0,313.0,0.0,2011-12-22,315.8938336,27.82642832,72.17357168,50.11415603,
